Time,Ch1,Ch2,status
2023/12/05 15:38:29.223,-258,-203,3
2023/12/05 15:38:29.225,-256,-201,3
2023/12/05 15:38:29.226,-256,-199,3
2023/12/05 15:38:29.228,-257,-196,3
2023/12/05 15:38:29.230,-260,-194,3
2023/12/05 15:38:29.231,-263,-191,3
2023/12/05 15:38:29.233,-266,-189,3
2023/12/05 15:38:29.235,-267,-187,3
2023/12/05 15:38:29.236,-267,-186,3
2023/12/05 15:38:29.238,-265,-186,3
2023/12/05 15:38:29.240,-261,-186,3
2023/12/05 15:38:29.241,-255,-186,3
2023/12/05 15:38:29.243,-247,-187,3
2023/12/05 15:38:29.245,-240,-188,3
2023/12/05 15:38:29.246,-234,-190,3
2023/12/05 15:38:29.248,-230,-191,3
2023/12/05 15:38:29.250,-228,-193,3
2023/12/05 15:38:29.251,-230,-196,3
2023/12/05 15:38:29.253,-236,-198,3
2023/12/05 15:38:29.255,-243,-201,3
2023/12/05 15:38:29.256,-253,-203,3
2023/12/05 15:38:29.258,-262,-206,3
2023/12/05 15:38:29.260,-271,-208,3
2023/12/05 15:38:29.261,-278,-210,3
2023/12/05 15:38:29.263,-281,-212,3
2023/12/05 15:38:29.265,-282,-212,3
2023/12/05 15:38:29.266,-279,-212,3
2023/12/05 15:38:29.268,-274,-212,3
2023/12/05 15:38:29.270,-267,-211,3
2023/12/05 15:38:29.271,-260,-209,3
2023/12/05 15:38:29.273,-254,-208,3
2023/12/05 15:38:29.275,-249,-206,3
2023/12/05 15:38:29.276,-247,-205,3
2023/12/05 15:38:29.278,-248,-204,3
2023/12/05 15:38:29.280,-251,-204,3
2023/12/05 15:38:29.281,-255,-205,3
2023/12/05 15:38:29.283,-260,-207,3
2023/12/05 15:38:29.285,-265,-210,3
2023/12/05 15:38:29.286,-270,-214,3
2023/12/05 15:38:29.288,-272,-218,3
2023/12/05 15:38:29.290,-273,-223,3
2023/12/05 15:38:29.291,-273,-227,3
2023/12/05 15:38:29.293,-271,-231,3
2023/12/05 15:38:29.295,-268,-234,3
2023/12/05 15:38:29.296,-266,-235,3
2023/12/05 15:38:29.298,-265,-235,3
2023/12/05 15:38:29.300,-264,-233,3
2023/12/05 15:38:29.301,-265,-229,3
2023/12/05 15:38:29.303,-267,-225,3
2023/12/05 15:38:29.305,-269,-220,3
2023/12/05 15:38:29.306,-271,-215,3
2023/12/05 15:38:29.308,-272,-210,3
2023/12/05 15:38:29.310,-273,-206,3
2023/12/05 15:38:29.311,-272,-203,3
2023/12/05 15:38:29.313,-270,-201,3
2023/12/05 15:38:29.315,-266,-201,3
2023/12/05 15:38:29.316,-262,-201,3
2023/12/05 15:38:29.318,-259,-201,3
2023/12/05 15:38:29.320,-256,-202,3
2023/12/05 15:38:29.321,-254,-202,3
2023/12/05 15:38:29.323,-254,-202,3
2023/12/05 15:38:29.325,-255,-201,3
2023/12/05 15:38:29.326,-258,-199,3
2023/12/05 15:38:29.328,-263,-196,3
2023/12/05 15:38:29.330,-267,-193,3
2023/12/05 15:38:29.331,-271,-190,3
2023/12/05 15:38:29.333,-274,-187,3
2023/12/05 15:38:29.335,-274,-185,3
2023/12/05 15:38:29.336,-273,-183,3
2023/12/05 15:38:29.338,-270,-182,3
2023/12/05 15:38:29.340,-265,-182,3
2023/12/05 15:38:29.341,-258,-183,3
2023/12/05 15:38:29.343,-252,-184,3
2023/12/05 15:38:29.345,-247,-186,3
2023/12/05 15:38:29.346,-243,-189,3
2023/12/05 15:38:29.348,-241,-191,3
2023/12/05 15:38:29.350,-242,-194,3
2023/12/05 15:38:29.351,-245,-197,3
2023/12/05 15:38:29.353,-250,-200,3
2023/12/05 15:38:29.355,-256,-203,3
2023/12/05 15:38:29.356,-263,-205,3
2023/12/05 15:38:29.358,-269,-208,3
2023/12/05 15:38:29.360,-273,-210,3
2023/12/05 15:38:29.361,-274,-212,3
2023/12/05 15:38:29.363,-273,-214,3
2023/12/05 15:38:29.365,-270,-215,3
2023/12/05 15:38:29.366,-265,-216,3
2023/12/05 15:38:29.368,-259,-217,3
2023/12/05 15:38:29.370,-252,-217,3
2023/12/05 15:38:29.371,-245,-216,3
2023/12/05 15:38:29.373,-240,-215,3
2023/12/05 15:38:29.375,-237,-212,3
2023/12/05 15:38:29.376,-235,-208,3
2023/12/05 15:38:29.378,-235,-204,3
2023/12/05 15:38:29.380,-237,-198,3
2023/12/05 15:38:29.381,-239,-193,3
2023/12/05 15:38:29.383,-243,-186,3
2023/12/05 15:38:29.385,-246,-180,3
2023/12/05 15:38:29.386,-249,-175,3
2023/12/05 15:38:29.388,-251,-170,3
2023/12/05 15:38:29.390,-252,-167,3
2023/12/05 15:38:29.391,-252,-165,3
2023/12/05 15:38:29.393,-251,-166,3
2023/12/05 15:38:29.395,-250,-167,3
2023/12/05 15:38:29.396,-248,-170,3
2023/12/05 15:38:29.398,-246,-174,3
2023/12/05 15:38:29.400,-243,-178,3
2023/12/05 15:38:29.401,-241,-183,3
2023/12/05 15:38:29.403,-239,-187,3
2023/12/05 15:38:29.405,-236,-190,3
2023/12/05 15:38:29.406,-235,-193,3
2023/12/05 15:38:29.408,-233,-194,3
2023/12/05 15:38:29.410,-232,-195,3
2023/12/05 15:38:29.411,-232,-194,3
2023/12/05 15:38:29.413,-233,-193,3
2023/12/05 15:38:29.415,-234,-191,3
2023/12/05 15:38:29.416,-236,-189,3
2023/12/05 15:38:29.418,-239,-187,3
2023/12/05 15:38:29.420,-243,-185,3
2023/12/05 15:38:29.421,-247,-183,3
2023/12/05 15:38:29.423,-252,-182,3
2023/12/05 15:38:29.425,-257,-181,3
2023/12/05 15:38:29.426,-262,-181,3
2023/12/05 15:38:29.428,-266,-182,3
2023/12/05 15:38:29.430,-269,-183,3
2023/12/05 15:38:29.431,-272,-184,3
2023/12/05 15:38:29.433,-273,-186,3
2023/12/05 15:38:29.435,-273,-188,3
2023/12/05 15:38:29.436,-271,-190,3
2023/12/05 15:38:29.438,-268,-191,3
2023/12/05 15:38:29.440,-263,-193,3
2023/12/05 15:38:29.441,-257,-194,3
2023/12/05 15:38:29.443,-251,-194,3
2023/12/05 15:38:29.445,-245,-194,3
2023/12/05 15:38:29.446,-240,-195,3
2023/12/05 15:38:29.448,-236,-195,3
2023/12/05 15:38:29.450,-233,-196,3
2023/12/05 15:38:29.451,-233,-197,3
2023/12/05 15:38:29.453,-234,-199,3
2023/12/05 15:38:29.455,-238,-201,3
2023/12/05 15:38:29.456,-243,-204,3
2023/12/05 15:38:29.458,-249,-208,3
2023/12/05 15:38:29.460,-255,-211,3
2023/12/05 15:38:29.461,-261,-215,3
2023/12/05 15:38:29.463,-265,-217,3
2023/12/05 15:38:29.465,-268,-219,3
2023/12/05 15:38:29.466,-269,-220,3
2023/12/05 15:38:29.468,-269,-220,3
2023/12/05 15:38:29.470,-267,-218,3
2023/12/05 15:38:29.471,-265,-215,3
2023/12/05 15:38:29.473,-263,-212,3
2023/12/05 15:38:29.475,-260,-207,3
2023/12/05 15:38:29.476,-259,-202,3
2023/12/05 15:38:29.478,-258,-197,3
2023/12/05 15:38:29.480,-258,-193,3
2023/12/05 15:38:29.481,-259,-189,3
2023/12/05 15:38:29.483,-261,-186,3
2023/12/05 15:38:29.485,-263,-183,3
2023/12/05 15:38:29.486,-265,-182,3
2023/12/05 15:38:29.488,-267,-182,3
2023/12/05 15:38:29.490,-268,-182,3
2023/12/05 15:38:29.491,-268,-183,3
2023/12/05 15:38:29.493,-268,-185,3
2023/12/05 15:38:29.495,-267,-187,3
2023/12/05 15:38:29.496,-266,-190,3
2023/12/05 15:38:29.498,-264,-192,3
2023/12/05 15:38:29.500,-262,-194,3
2023/12/05 15:38:29.501,-259,-195,3
2023/12/05 15:38:29.503,-257,-196,3
2023/12/05 15:38:29.505,-255,-197,3
2023/12/05 15:38:29.506,-253,-197,3
2023/12/05 15:38:29.508,-252,-197,3
2023/12/05 15:38:29.510,-252,-196,3
2023/12/05 15:38:29.511,-252,-195,3
2023/12/05 15:38:29.513,-253,-195,3
2023/12/05 15:38:29.515,-255,-194,3
2023/12/05 15:38:29.516,-258,-194,3
2023/12/05 15:38:29.518,-261,-195,3
2023/12/05 15:38:29.520,-264,-196,3
2023/12/05 15:38:29.521,-267,-198,3
2023/12/05 15:38:29.523,-269,-199,3
2023/12/05 15:38:29.525,-271,-201,3
2023/12/05 15:38:29.526,-272,-203,3
2023/12/05 15:38:29.528,-272,-205,3
2023/12/05 15:38:29.530,-272,-205,3
2023/12/05 15:38:29.531,-271,-205,3
2023/12/05 15:38:29.533,-269,-204,3
2023/12/05 15:38:29.535,-268,-201,3
2023/12/05 15:38:29.536,-266,-198,3
2023/12/05 15:38:29.538,-264,-195,3
2023/12/05 15:38:29.540,-263,-191,3
2023/12/05 15:38:29.541,-261,-189,3
2023/12/05 15:38:29.543,-260,-187,3
2023/12/05 15:38:29.545,-259,-187,3
2023/12/05 15:38:29.546,-257,-188,3
2023/12/05 15:38:29.548,-255,-191,3
2023/12/05 15:38:29.550,-253,-194,3
2023/12/05 15:38:29.551,-251,-198,3
2023/12/05 15:38:29.553,-249,-201,3
2023/12/05 15:38:29.555,-246,-204,3
2023/12/05 15:38:29.556,-244,-204,3
2023/12/05 15:38:29.558,-242,-204,3
2023/12/05 15:38:29.560,-240,-201,3
2023/12/05 15:38:29.561,-238,-198,3
2023/12/05 15:38:29.563,-237,-194,3
2023/12/05 15:38:29.565,-236,-191,3
2023/12/05 15:38:29.566,-236,-189,3
2023/12/05 15:38:29.568,-236,-190,3
2023/12/05 15:38:29.570,-236,-193,3
2023/12/05 15:38:29.571,-236,-199,3
2023/12/05 15:38:29.573,-236,-207,3
2023/12/05 15:38:29.575,-237,-217,3
2023/12/05 15:38:29.576,-237,-227,3
2023/12/05 15:38:29.578,-238,-236,3
2023/12/05 15:38:29.580,-239,-243,3
2023/12/05 15:38:29.581,-240,-247,3
2023/12/05 15:38:29.583,-242,-246,3
2023/12/05 15:38:29.585,-245,-242,3
2023/12/05 15:38:29.586,-248,-234,3
2023/12/05 15:38:29.588,-251,-224,3
2023/12/05 15:38:29.590,-255,-213,3
2023/12/05 15:38:29.591,-259,-203,3
2023/12/05 15:38:29.593,-262,-194,3
2023/12/05 15:38:29.595,-265,-188,3
2023/12/05 15:38:29.596,-267,-185,3
2023/12/05 15:38:29.598,-267,-185,3
2023/12/05 15:38:29.600,-265,-189,3
2023/12/05 15:38:29.601,-262,-195,3
2023/12/05 15:38:29.603,-258,-202,3
2023/12/05 15:38:29.605,-252,-209,3
2023/12/05 15:38:29.606,-247,-215,3
2023/12/05 15:38:29.608,-241,-219,3
2023/12/05 15:38:29.610,-237,-221,3
2023/12/05 15:38:29.611,-234,-221,3
2023/12/05 15:38:29.613,-233,-219,3
2023/12/05 15:38:29.615,-233,-216,3
2023/12/05 15:38:29.616,-236,-212,3
2023/12/05 15:38:29.618,-240,-210,3
2023/12/05 15:38:29.620,-245,-209,3
2023/12/05 15:38:29.621,-251,-211,3
2023/12/05 15:38:29.623,-256,-214,3
2023/12/05 15:38:29.625,-260,-219,3
2023/12/05 15:38:29.626,-263,-225,3
2023/12/05 15:38:29.628,-265,-232,3
2023/12/05 15:38:29.630,-265,-239,3
2023/12/05 15:38:29.631,-264,-244,3
2023/12/05 15:38:29.633,-262,-247,3
2023/12/05 15:38:29.635,-259,-248,3
2023/12/05 15:38:29.636,-255,-247,3
2023/12/05 15:38:29.638,-252,-244,3
2023/12/05 15:38:29.640,-248,-239,3
2023/12/05 15:38:29.641,-245,-233,3
2023/12/05 15:38:29.643,-242,-227,3
2023/12/05 15:38:29.645,-240,-222,3
2023/12/05 15:38:29.646,-239,-217,3
2023/12/05 15:38:29.648,-239,-213,3
2023/12/05 15:38:29.650,-240,-210,3
2023/12/05 15:38:29.651,-242,-208,3
2023/12/05 15:38:29.653,-245,-206,3
2023/12/05 15:38:29.655,-249,-204,3
2023/12/05 15:38:29.656,-253,-203,3
2023/12/05 15:38:29.658,-258,-202,3
2023/12/05 15:38:29.660,-262,-202,3
2023/12/05 15:38:29.661,-266,-202,3
2023/12/05 15:38:29.663,-269,-203,3
2023/12/05 15:38:29.665,-271,-206,3
2023/12/05 15:38:29.666,-273,-211,3
2023/12/05 15:38:29.668,-273,-217,3
2023/12/05 15:38:29.670,-273,-224,3
2023/12/05 15:38:29.671,-272,-232,3
2023/12/05 15:38:29.673,-271,-239,3
2023/12/05 15:38:29.675,-269,-244,3
2023/12/05 15:38:29.676,-268,-248,3
2023/12/05 15:38:29.678,-268,-248,3
2023/12/05 15:38:29.680,-267,-246,3
2023/12/05 15:38:29.681,-267,-241,3
2023/12/05 15:38:29.683,-267,-235,3
2023/12/05 15:38:29.685,-268,-227,3
2023/12/05 15:38:29.686,-268,-220,3
2023/12/05 15:38:29.688,-269,-215,3
2023/12/05 15:38:29.690,-270,-211,3
2023/12/05 15:38:29.691,-272,-211,3
2023/12/05 15:38:29.693,-273,-213,3
2023/12/05 15:38:29.695,-276,-216,3
2023/12/05 15:38:29.696,-278,-221,3
2023/12/05 15:38:29.698,-280,-225,3
2023/12/05 15:38:29.700,-283,-228,3
2023/12/05 15:38:29.701,-284,-228,3
2023/12/05 15:38:29.703,-285,-226,3
2023/12/05 15:38:29.705,-285,-222,3
2023/12/05 15:38:29.706,-283,-217,3
2023/12/05 15:38:29.708,-280,-212,3
2023/12/05 15:38:29.710,-275,-208,3
2023/12/05 15:38:29.711,-269,-207,3
2023/12/05 15:38:29.713,-262,-210,3
2023/12/05 15:38:29.715,-254,-217,3
2023/12/05 15:38:29.716,-247,-228,3
2023/12/05 15:38:29.718,-240,-242,3
2023/12/05 15:38:29.720,-234,-256,3
2023/12/05 15:38:29.721,-231,-269,3
2023/12/05 15:38:29.723,-230,-278,3
2023/12/05 15:38:29.725,-231,-282,3
2023/12/05 15:38:29.726,-235,-279,3
2023/12/05 15:38:29.728,-242,-271,3
2023/12/05 15:38:29.730,-251,-257,3
2023/12/05 15:38:29.731,-261,-239,3
2023/12/05 15:38:29.733,-272,-221,3
2023/12/05 15:38:29.735,-283,-206,3
2023/12/05 15:38:29.736,-294,-195,3
2023/12/05 15:38:29.738,-305,-193,3
2023/12/05 15:38:29.740,-314,-200,3
2023/12/05 15:38:29.741,-321,-216,3
2023/12/05 15:38:29.743,-327,-242,3
2023/12/05 15:38:29.745,-332,-275,3
2023/12/05 15:38:29.746,-335,-311,3
2023/12/05 15:38:29.748,-338,-349,3
2023/12/05 15:38:29.750,-340,-384,3
2023/12/05 15:38:29.751,-342,-414,3
2023/12/05 15:38:29.753,-344,-436,3
2023/12/05 15:38:29.755,-345,-449,3
2023/12/05 15:38:29.756,-346,-453,3
2023/12/05 15:38:29.758,-347,-449,3
2023/12/05 15:38:29.760,-346,-439,3
2023/12/05 15:38:29.761,-345,-425,3
2023/12/05 15:38:29.763,-343,-411,3
2023/12/05 15:38:29.765,-339,-399,3
2023/12/05 15:38:29.766,-335,-389,3
2023/12/05 15:38:29.768,-330,-384,3
2023/12/05 15:38:29.770,-326,-384,3
2023/12/05 15:38:29.771,-321,-387,3
2023/12/05 15:38:29.773,-317,-392,3
2023/12/05 15:38:29.775,-314,-398,3
2023/12/05 15:38:29.776,-311,-401,3
2023/12/05 15:38:29.778,-309,-402,3
2023/12/05 15:38:29.780,-307,-398,3
2023/12/05 15:38:29.781,-306,-389,3
2023/12/05 15:38:29.783,-304,-375,3
2023/12/05 15:38:29.785,-303,-358,3
2023/12/05 15:38:29.786,-302,-339,3
2023/12/05 15:38:29.788,-301,-320,3
2023/12/05 15:38:29.790,-300,-302,3
2023/12/05 15:38:29.791,-299,-287,3
2023/12/05 15:38:29.793,-300,-276,3
2023/12/05 15:38:29.795,-300,-269,3
2023/12/05 15:38:29.796,-302,-268,3
2023/12/05 15:38:29.798,-304,-272,3
2023/12/05 15:38:29.800,-306,-279,3
2023/12/05 15:38:29.801,-309,-290,3
2023/12/05 15:38:29.803,-311,-304,3
2023/12/05 15:38:29.805,-313,-319,3
2023/12/05 15:38:29.806,-314,-336,3
2023/12/05 15:38:29.808,-316,-354,3
2023/12/05 15:38:29.810,-317,-371,3
2023/12/05 15:38:29.811,-317,-387,3
2023/12/05 15:38:29.813,-318,-401,3
2023/12/05 15:38:29.815,-318,-413,3
2023/12/05 15:38:29.816,-319,-420,3
2023/12/05 15:38:29.818,-319,-422,3
2023/12/05 15:38:29.820,-319,-419,3
2023/12/05 15:38:29.821,-319,-409,3
2023/12/05 15:38:29.823,-318,-393,3
2023/12/05 15:38:29.825,-316,-371,3
2023/12/05 15:38:29.826,-314,-346,3
2023/12/05 15:38:29.828,-312,-318,3
2023/12/05 15:38:29.830,-309,-291,3
2023/12/05 15:38:29.831,-308,-266,3
2023/12/05 15:38:29.833,-307,-246,3
2023/12/05 15:38:29.835,-307,-233,3
2023/12/05 15:38:29.836,-308,-227,3
2023/12/05 15:38:29.838,-310,-230,3
2023/12/05 15:38:29.840,-313,-240,3
2023/12/05 15:38:29.841,-316,-255,3
2023/12/05 15:38:29.843,-319,-276,3
2023/12/05 15:38:29.845,-321,-297,3
2023/12/05 15:38:29.846,-323,-319,3
2023/12/05 15:38:29.848,-323,-339,3
2023/12/05 15:38:29.850,-322,-356,3
2023/12/05 15:38:29.851,-321,-368,3
2023/12/05 15:38:29.853,-319,-377,3
2023/12/05 15:38:29.855,-317,-383,3
2023/12/05 15:38:29.856,-316,-386,3
2023/12/05 15:38:29.858,-316,-388,3
2023/12/05 15:38:29.860,-317,-390,3
2023/12/05 15:38:29.861,-319,-391,3
2023/12/05 15:38:29.863,-321,-392,3
2023/12/05 15:38:29.865,-323,-392,3
2023/12/05 15:38:29.866,-325,-389,3
2023/12/05 15:38:29.868,-326,-384,3
2023/12/05 15:38:29.870,-324,-373,3
2023/12/05 15:38:29.871,-320,-357,3
2023/12/05 15:38:29.873,-314,-335,3
2023/12/05 15:38:29.875,-307,-307,3
2023/12/05 15:38:29.876,-298,-275,3
2023/12/05 15:38:29.878,-288,-241,3
2023/12/05 15:38:29.880,-280,-207,3
2023/12/05 15:38:29.881,-272,-176,3
2023/12/05 15:38:29.883,-267,-152,3
2023/12/05 15:38:29.885,-265,-135,3
2023/12/05 15:38:29.886,-265,-129,3
2023/12/05 15:38:29.888,-268,-134,3
2023/12/05 15:38:29.890,-273,-149,3
2023/12/05 15:38:29.891,-279,-172,3
2023/12/05 15:38:29.893,-286,-203,3
2023/12/05 15:38:29.895,-294,-237,3
2023/12/05 15:38:29.896,-300,-272,3
2023/12/05 15:38:29.898,-305,-306,3
2023/12/05 15:38:29.900,-309,-336,3
2023/12/05 15:38:29.901,-311,-362,3
2023/12/05 15:38:29.903,-312,-381,3
2023/12/05 15:38:29.905,-312,-394,3
2023/12/05 15:38:29.906,-312,-402,3
2023/12/05 15:38:29.908,-311,-406,3
2023/12/05 15:38:29.910,-310,-405,3
2023/12/05 15:38:29.911,-309,-402,3
2023/12/05 15:38:29.913,-308,-397,3
2023/12/05 15:38:29.915,-307,-389,3
2023/12/05 15:38:29.916,-305,-379,3
2023/12/05 15:38:29.918,-302,-366,3
2023/12/05 15:38:29.920,-299,-350,3
2023/12/05 15:38:29.921,-294,-331,3
2023/12/05 15:38:29.923,-289,-308,3
2023/12/05 15:38:29.925,-283,-282,3
2023/12/05 15:38:29.926,-276,-255,3
2023/12/05 15:38:29.928,-270,-227,3
2023/12/05 15:38:29.930,-265,-200,3
2023/12/05 15:38:29.931,-259,-176,3
2023/12/05 15:38:29.933,-254,-157,3
2023/12/05 15:38:29.935,-250,-144,3
2023/12/05 15:38:29.936,-246,-138,3
2023/12/05 15:38:29.938,-242,-139,3
2023/12/05 15:38:29.940,-238,-147,3
2023/12/05 15:38:29.941,-234,-161,3
2023/12/05 15:38:29.943,-230,-179,3
2023/12/05 15:38:29.945,-227,-199,3
2023/12/05 15:38:29.946,-225,-221,3
2023/12/05 15:38:29.948,-226,-242,3
2023/12/05 15:38:29.950,-229,-262,3
2023/12/05 15:38:29.951,-234,-279,3
2023/12/05 15:38:29.953,-243,-293,3
2023/12/05 15:38:29.955,-255,-306,3
2023/12/05 15:38:29.956,-269,-318,3
2023/12/05 15:38:29.958,-284,-328,3
2023/12/05 15:38:29.960,-299,-340,3
2023/12/05 15:38:29.961,-314,-351,3
2023/12/05 15:38:29.963,-326,-364,3
2023/12/05 15:38:29.965,-335,-376,3
2023/12/05 15:38:29.966,-341,-387,3
2023/12/05 15:38:29.968,-343,-395,3
2023/12/05 15:38:29.970,-341,-398,3
2023/12/05 15:38:29.971,-336,-395,3
2023/12/05 15:38:29.973,-329,-385,3
2023/12/05 15:38:29.975,-320,-367,3
2023/12/05 15:38:29.976,-310,-341,3
2023/12/05 15:38:29.978,-300,-309,3
2023/12/05 15:38:29.980,-292,-274,3
2023/12/05 15:38:29.981,-284,-237,3
2023/12/05 15:38:29.983,-277,-204,3
2023/12/05 15:38:29.985,-273,-176,3
2023/12/05 15:38:29.986,-269,-156,3
2023/12/05 15:38:29.988,-267,-146,3
2023/12/05 15:38:29.990,-266,-146,3
2023/12/05 15:38:29.991,-266,-156,3
2023/12/05 15:38:29.993,-266,-173,3
2023/12/05 15:38:29.995,-267,-194,3
2023/12/05 15:38:29.996,-268,-217,3
2023/12/05 15:38:29.998,-269,-238,3
2023/12/05 15:38:30.000,-270,-254,3
2023/12/05 15:38:30.001,-271,-263,3
2023/12/05 15:38:30.003,-272,-266,3
2023/12/05 15:38:30.005,-272,-263,3
2023/12/05 15:38:30.006,-273,-255,3
2023/12/05 15:38:30.008,-274,-246,3
2023/12/05 15:38:30.010,-275,-239,3
2023/12/05 15:38:30.011,-276,-235,3
2023/12/05 15:38:30.013,-278,-238,3
2023/12/05 15:38:30.015,-280,-248,3
2023/12/05 15:38:30.016,-282,-265,3
2023/12/05 15:38:30.018,-285,-286,3
2023/12/05 15:38:30.020,-287,-309,3
2023/12/05 15:38:30.021,-289,-332,3
2023/12/05 15:38:30.023,-291,-350,3
2023/12/05 15:38:30.025,-292,-360,3
2023/12/05 15:38:30.026,-293,-362,3
2023/12/05 15:38:30.028,-293,-353,3
2023/12/05 15:38:30.030,-292,-335,3
2023/12/05 15:38:30.031,-291,-309,3
2023/12/05 15:38:30.033,-289,-278,3
2023/12/05 15:38:30.035,-286,-246,3
2023/12/05 15:38:30.036,-283,-216,3
2023/12/05 15:38:30.038,-280,-192,3
2023/12/05 15:38:30.040,-276,-175,3
2023/12/05 15:38:30.041,-271,-167,3
2023/12/05 15:38:30.043,-267,-169,3
2023/12/05 15:38:30.045,-262,-179,3
2023/12/05 15:38:30.046,-258,-196,3
2023/12/05 15:38:30.048,-254,-219,3
2023/12/05 15:38:30.050,-250,-244,3
2023/12/05 15:38:30.051,-248,-269,3
2023/12/05 15:38:30.053,-247,-291,3
2023/12/05 15:38:30.055,-247,-310,3
2023/12/05 15:38:30.056,-248,-324,3
2023/12/05 15:38:30.058,-250,-333,3
2023/12/05 15:38:30.060,-252,-335,3
2023/12/05 15:38:30.061,-255,-333,3
2023/12/05 15:38:30.063,-256,-325,3
2023/12/05 15:38:30.065,-257,-314,3
2023/12/05 15:38:30.066,-256,-299,3
2023/12/05 15:38:30.068,-254,-282,3
2023/12/05 15:38:30.070,-250,-263,3
2023/12/05 15:38:30.071,-245,-243,3
2023/12/05 15:38:30.073,-239,-224,3
2023/12/05 15:38:30.075,-233,-206,3
2023/12/05 15:38:30.076,-228,-189,3
2023/12/05 15:38:30.078,-223,-175,3
2023/12/05 15:38:30.080,-221,-164,3
2023/12/05 15:38:30.081,-220,-157,3
2023/12/05 15:38:30.083,-221,-152,3
2023/12/05 15:38:30.085,-223,-150,3
2023/12/05 15:38:30.086,-228,-151,3
2023/12/05 15:38:30.088,-233,-153,3
2023/12/05 15:38:30.090,-239,-156,3
2023/12/05 15:38:30.091,-244,-159,3
2023/12/05 15:38:30.093,-249,-162,3
2023/12/05 15:38:30.095,-253,-164,3
2023/12/05 15:38:30.096,-255,-165,3
2023/12/05 15:38:30.098,-256,-165,3
2023/12/05 15:38:30.100,-255,-165,3
2023/12/05 15:38:30.101,-252,-165,3
2023/12/05 15:38:30.103,-249,-165,3
2023/12/05 15:38:30.105,-246,-166,3
2023/12/05 15:38:30.106,-243,-169,3
2023/12/05 15:38:30.108,-241,-173,3
2023/12/05 15:38:30.110,-239,-178,3
2023/12/05 15:38:30.111,-239,-183,3
2023/12/05 15:38:30.113,-240,-187,3
2023/12/05 15:38:30.115,-242,-191,3
2023/12/05 15:38:30.116,-244,-192,3
2023/12/05 15:38:30.118,-247,-191,3
2023/12/05 15:38:30.120,-249,-188,3
2023/12/05 15:38:30.121,-250,-182,3
2023/12/05 15:38:30.123,-251,-176,3
2023/12/05 15:38:30.125,-251,-168,3
2023/12/05 15:38:30.126,-251,-161,3
2023/12/05 15:38:30.128,-250,-154,3
2023/12/05 15:38:30.130,-250,-149,3
2023/12/05 15:38:30.131,-250,-147,3
2023/12/05 15:38:30.133,-251,-146,3
2023/12/05 15:38:30.135,-252,-148,3
2023/12/05 15:38:30.136,-255,-151,3
2023/12/05 15:38:30.138,-257,-154,3
2023/12/05 15:38:30.140,-259,-158,3
2023/12/05 15:38:30.141,-260,-162,3
2023/12/05 15:38:30.143,-260,-164,3
2023/12/05 15:38:30.145,-258,-165,3
2023/12/05 15:38:30.146,-255,-165,3
2023/12/05 15:38:30.148,-251,-164,3
2023/12/05 15:38:30.150,-246,-162,3
2023/12/05 15:38:30.151,-241,-160,3
2023/12/05 15:38:30.153,-237,-158,3
2023/12/05 15:38:30.155,-234,-155,3
2023/12/05 15:38:30.156,-231,-153,3
2023/12/05 15:38:30.158,-231,-151,3
2023/12/05 15:38:30.160,-231,-150,3
2023/12/05 15:38:30.161,-233,-150,3
2023/12/05 15:38:30.163,-235,-150,3
2023/12/05 15:38:30.165,-237,-150,3
2023/12/05 15:38:30.166,-239,-152,3
2023/12/05 15:38:30.168,-241,-154,3
2023/12/05 15:38:30.170,-242,-157,3
2023/12/05 15:38:30.171,-244,-161,3
2023/12/05 15:38:30.173,-247,-166,3
2023/12/05 15:38:30.175,-252,-171,3
2023/12/05 15:38:30.176,-258,-176,3
2023/12/05 15:38:30.178,-266,-181,3
2023/12/05 15:38:30.180,-276,-186,3
2023/12/05 15:38:30.181,-286,-189,3
2023/12/05 15:38:30.183,-297,-191,3
2023/12/05 15:38:30.185,-307,-191,3
2023/12/05 15:38:30.186,-314,-190,3
2023/12/05 15:38:30.188,-319,-187,3
2023/12/05 15:38:30.190,-319,-183,3
2023/12/05 15:38:30.191,-315,-179,3
2023/12/05 15:38:30.193,-307,-174,3
2023/12/05 15:38:30.195,-295,-170,3
2023/12/05 15:38:30.196,-282,-166,3
2023/12/05 15:38:30.198,-267,-164,3
2023/12/05 15:38:30.200,-254,-163,3
2023/12/05 15:38:30.201,-243,-163,3
2023/12/05 15:38:30.203,-236,-164,3
2023/12/05 15:38:30.205,-233,-166,3
2023/12/05 15:38:30.206,-235,-168,3
2023/12/05 15:38:30.208,-240,-170,3
2023/12/05 15:38:30.210,-249,-171,3
2023/12/05 15:38:30.211,-259,-172,3
2023/12/05 15:38:30.213,-270,-172,3
2023/12/05 15:38:30.215,-278,-171,3
2023/12/05 15:38:30.216,-284,-170,3
2023/12/05 15:38:30.218,-287,-168,3
2023/12/05 15:38:30.220,-285,-165,3
2023/12/05 15:38:30.221,-280,-163,3
2023/12/05 15:38:30.223,-272,-161,3
2023/12/05 15:38:30.225,-262,-158,3
2023/12/05 15:38:30.226,-252,-157,3
2023/12/05 15:38:30.228,-243,-155,3
2023/12/05 15:38:30.230,-235,-154,3
2023/12/05 15:38:30.231,-230,-153,3
2023/12/05 15:38:30.233,-228,-153,3
2023/12/05 15:38:30.235,-227,-152,3
